run,pair_name,signal_name,expression,primary_mechanism,expected_sign,generation,hypothesis,confidence,coder_a,coder_b,coder_a_confidence,coder_b_confidence,adjudicated,adjudicator_confidence,record_id
B1,accrual_finance,AccrualsWithoutPayoutDiscipline,"MUL(RANK(RATIO(SUB(ib, oancf), at)), RANK(NEG(RATIO(ADD(dvc, prstkc), at))))",earnings_tax_validation_gap,negative,0,"Payouts are a costly, cash-verified signal of earnings quality; high-accrual firms that also distribute little or nothing via dividends and repurchases have unverified earnings and no disciplining cash constraint, whereas high-accrual firms returning cash are far less likely to be managing earnings.",3,earnings_tax_validation_gap,earnings_tax_validation_gap,3,4,false,,m00053
B1,accrual_finance,ConjunctiveAccrualCashIssuance,"MIN(RANK(RATIO(SUB(SUB(DELTA(act, 1), DELTA(che, 1)), ADD(SUB(DELTA(lct, 1), ADD(DELTA(dlc, 1), DELTA(txp, 1))), dp)), at)), RANK(SUMRANK(RATIO(SUB(sstk, prstkc), at), RATIO(SUB(dltis, dltr), at))))",issuance_accrual_inflation,negative,0,The overvaluation state requires a logical conjunction: full balance-sheet operating accruals must be aggressive *and* the firm must be a genuine net taker of outside cash from both equity and debt markets; firms satisfying only one condition should not be shorted.,5,issuance_accrual_inflation,issuance_accrual_inflation,5,5,false,,m00054
B1,accrual_finance,DebtFundedAccrualPressure,"MUL(RANK(RATIO(SUB(ib, oancf), at)), RANK(RATIO(SUB(dltis, dltr), at)))",issuance_accrual_inflation,negative,0,"Accruals funded specifically by net new long-term debt signal balance-sheet pressure: the firm cannot self-fund working capital build-ups and leans on creditors, so future write-downs, covenant strain, and accrual reversals are more likely.",4,issuance_accrual_inflation,issuance_accrual_inflation,4,4,false,,m00055
B1,accrual_finance,EquityTiltedFundingOfCurrentAssetBuild,"MUL(RANK(RATIO(SUB(DELTA(act, 1), DELTA(che, 1)), at)), RANK(RATIO(SUB(sstk, dltis), at)))",issuance_accrual_inflation,negative,0,"The *choice* of financing instrument conditions the information in accruals: a firm building soft, manipulable operating current assets (receivables and inventory) while tilting its capital raising toward equity rather than debt is signalling that management believes its shares are rich and prefers to avoid creditor scrutiny of that build.",4,issuance_accrual_inflation,issuance_accrual_inflation,4,5,false,,m00056
B1,accrual_finance,ErraticFinancingAccrualFragility,"MUL(RANK(RATIO(SUB(ib, oancf), at)), RANK(VOL(RATIO(SUB(ADD(sstk, dltis), ADD(prstkc, dltr)), at), 5)))",chronic_external_funding_dependence,negative,0,"Financing *instability*, not the financing level, is what makes aggressive accruals dangerous: firms whose net external financing flow swings erratically year to year are opportunistic, market-timing, and funding-fragile, so their accrual-heavy earnings are least likely to convert to cash and most likely to be revised when market access closes.",5,chronic_external_funding_dependence,chronic_external_funding_dependence,5,4,false,,m00057
B1,accrual_finance,TwinDeteriorationAccrualLeverage,"MUL(RANK(DELTA(RATIO(SUB(ib, oancf), at), 1)), RANK(DELTA(RATIO(lt, at), 1)))",issuance_accrual_inflation,negative,0,"What matters is the joint *deterioration* of accounting quality and the balance sheet: firms whose accrual gap (earnings minus operating cash flow) widens in the same year that their total-liability leverage ratio rises are funding a growing non-cash earnings component with new claims, a state that precedes accrual reversals and write-downs.",3,issuance_accrual_inflation,issuance_accrual_inflation,3,4,false,,m00058
B1,accrual_finance,AccrualOpacityFinancingDependence,"MUL(WINSOR(ABS(RATIO(SUB(DELTA(wcap, 1), dp), at)), 1), RANK(RATIO(ADD(DELTA(ADD(dltt, dlc), 1), ADD(SUB(DELTA(ceq, 1), ib), dvc)), at)))",chronic_external_funding_dependence,negative,1,"The relevant accounting attribute here is opacity rather than direction: large accruals of *either* sign make reported earnings a noisy signal of cash generation, and information risk is only priced when the firm must repeatedly convince outside capital providers, i.e. when it depends on external funding.",5,chronic_external_funding_dependence,chronic_external_funding_dependence,5,5,false,,m00059
B1,accrual_finance,AccrualsAtExhaustedDebtCapacity,"MUL(WINSOR(RATIO(SUB(DELTA(wcap, 1), dp), at), 1), TS_RANK(RATIO(ADD(dltt, dlc), at), 5))",maturity_and_claim_pressure,negative,1,"What makes accruals dangerous is the absence of a funding cushion to absorb their reversal: when a firm's own debt ratio sits at the top of its five-year history, incremental borrowing capacity is exhausted, so an accrual reversal must be met with asset sales, dilution, or write-downs rather than a routine draw.",3,maturity_and_claim_pressure,maturity_and_claim_pressure,3,4,false,,m00060
B1,accrual_finance,AccrualsWithShortMaturityDebtReliance,"MUL(WINSOR(RATIO(SUB(DELTA(wcap, 1), dp), at), 1), RANK(RATIO(dlc, ADD(dlc, dltt))))",maturity_and_claim_pressure,negative,1,"Debt *maturity structure*, not debt issuance volume, is the binding balance-sheet pressure: firms that fund working-capital accruals while depending on short-term debt must roll that debt before the accruals convert to cash, so accrual reversals coincide with refinancing risk and force asset sales or write-downs.",5,maturity_and_claim_pressure,maturity_and_claim_pressure,5,5,false,,m00061
B1,accrual_finance,DebtFinancedPayoutShortfall,"MUL(WINSOR(RATIO(SUB(dvt, oancf), at), 1), RANK(RATIO(DELTA(ADD(dltt, dlc), 1), at)))",borrowed_payouts,negative,1,"A distribution that operating cash flow cannot cover, plugged with new borrowing, is the sharpest form of balance-sheet pressure: management is defending a payout signal with creditors' money while reported earnings rest on accruals, and such firms subsequently underperform as the payout or the leverage must be corrected.",5,borrowed_payouts,borrowed_payouts,5,5,false,,m00062
B1,accrual_finance,LeverageMagnifiedAccruals,"MUL(WINSOR(RATIO(SUB(DELTA(wcap, 1), dp), at), 1), RANK(RATIO(lt, ceq)))",maturity_and_claim_pressure,negative,1,"Equity is the residual claim, so an accrual that later reverses destroys a much larger fraction of shareholder value when the capital structure is thin on equity; the same asset-scaled accrual should therefore be far more damaging for high liability-to-equity firms than for unlevered ones.",2,maturity_and_claim_pressure,maturity_and_claim_pressure,2,4,false,,m00063
B1,accrual_finance,PreFinancingAccrualBuildup,"MUL(WINSOR(LAG(RATIO(SUB(DELTA(wcap, 1), dp), at), 1), 1), RANK(RATIO(ADD(DELTA(ADD(dltt, dlc), 1), ADD(SUB(DELTA(ceq, 1), ib), dvc)), at)))",issuance_accrual_inflation,negative,1,"Sequencing is the mechanism, not co-occurrence: earnings are stretched in the fiscal year *before* the capital raise, so the informative state is last year's accrual buildup followed by this year's external funding, which reveals that the prior accruals were window-dressing for the raise rather than ordinary working-capital growth.",5,issuance_accrual_inflation,issuance_accrual_inflation,5,5,false,,m00064
B1,accrual_finance,BorrowToHoardWithAccrualEarnings,"MUL(WINSOR(RATIO(SUB(ib, oancf), at), 1), RANK(RATIO(MIN(DELTA(che, 1), DELTA(ADD(dltt, dlc), 1)), at)))",earnings_tax_validation_gap,negative,2,"What the borrowed money is used for identifies the problem: firms that raise debt and simply park it in cash while reporting earnings well above operating cash flow are buying liquidity insurance against an anticipated cash shortfall, and this precautionary borrowing plus weak earnings quality predicts underperformance.",4,maturity_and_claim_pressure,earnings_tax_validation_gap,3,4,true,4,m00065
B1,accrual_finance,DeficitWithDrainedLiquidityAndBorrowing,"MUL(WINSOR(RATIO(SUB(dvt, oancf), at), 1), RANK(RATIO(MIN(DELTA(ADD(dltt, dlc), 1), NEG(DELTA(che, 1))), at)))",borrowed_payouts,negative,2,"A cash shortfall is only dangerous once internal liquidity is gone: firms that are simultaneously drawing down their cash balance *and* adding debt to cover distributions have exhausted both slack sources at once, leaving no buffer for the next shortfall, whereas a firm merely borrowing while cash is stable retains options.",5,borrowed_payouts,borrowed_payouts,5,5,false,,m00066
B1,accrual_finance,ErodingCashGenerationDebtPlug,"MUL(WINSOR(NEG(TREND(RATIO(oancf, at), 5)), 1), RANK(RATIO(DELTA(ADD(dltt, dlc), 1), at)))",chronic_external_funding_dependence,negative,2,"The informative state is a multi-year erosion of cash-generating ability that management is offsetting with fresh borrowing: reported earnings can be held up by accruals while the operating cash-flow-to-assets trend slides, and firms in this slow-motion deterioration are systematically over-priced because the income statement conceals the trend.",4,chronic_external_funding_dependence,chronic_external_funding_dependence,4,4,false,,m00067
B1,accrual_finance,PayoutDeficitEquityFunded,"MUL(WINSOR(RATIO(SUB(dvt, oancf), at), 1), RANK(RATIO(ADD(SUB(DELTA(ceq, 1), ib), dvc), at)))",borrowed_payouts,negative,2,"The source of the plug financing matters: covering a payout shortfall by issuing equity dilutes shareholders and signals that management prefers selling shares to cutting the distribution, which should be at least as bad as debt funding if the story is overvaluation, but weaker if the story is leverage-driven balance-sheet pressure.",5,borrowed_payouts,borrowed_payouts,5,5,false,,m00068
B1,accrual_finance,SoftAssetBuildFundedByDebt,"MUL(WINSOR(NEG(RATIO(ADD(recch, invch), at)), 1), RANK(RATIO(DELTA(ADD(dltt, dlc), 1), at)))",issuance_accrual_inflation,negative,2,"The most manipulable and least liquid accruals are receivable and inventory builds; when such builds consume cash and are funded with new borrowing rather than internal cash, they reflect channel-stuffing or demand deterioration financed on credit rather than genuine growth.",4,issuance_accrual_inflation,issuance_accrual_inflation,4,4,false,,m00069
B1,accrual_finance,UncoveredEarningsAndPayoutDebtFunded,"MUL(WINSOR(RATIO(ADD(SUB(ib, oancf), dvt), at), 1), RANK(RATIO(DELTA(ADD(dltt, dlc), 1), at)))",borrowed_payouts,negative,2,"Accounting quality and payout coverage are the same underlying cash constraint viewed twice: the total claim on cash that operations did not produce equals the accrual component of earnings plus the dividends paid, and firms borrowing to cover that combined uncovered claim are the most balance-sheet-stressed.",4,borrowed_payouts,borrowed_payouts,4,4,false,,m00070
B1,accrual_finance,DeficitAmplifiedByExistingDebtLoad,"MUL(WINSOR(RATIO(SUB(dvt, oancf), at), 1), RANK(RATIO(ADD(dltt, dlc), at)))",maturity_and_claim_pressure,negative,3,"A cash-coverage deficit is more dangerous the larger the debt already outstanding, because the same shortfall must be met while servicing a bigger fixed claim; the stock of debt, not just the flow of new borrowing, should therefore amplify the deficit effect.",4,maturity_and_claim_pressure,maturity_and_claim_pressure,4,4,false,,m00071
B1,accrual_finance,DeficitWithoutCashBuffer,"MUL(WINSOR(RATIO(SUB(dvt, oancf), at), 1), RANK(NEG(RATIO(che, at))))",maturity_and_claim_pressure,negative,3,"The cash stock is the first line of defence against a cash-coverage shortfall: a firm with a large cash balance can absorb a deficit indefinitely without touching capital markets, while a cash-poor firm with the same deficit must immediately issue or cut, so the deficit should be priced only where the buffer is thin.",4,maturity_and_claim_pressure,maturity_and_claim_pressure,4,4,false,,m00072
B1,accrual_finance,DividendHikeFundedByNewDebt,"MUL(WINSOR(RATIO(SUB(dvt, oancf), at), 1), RANK(RATIO(MIN(DELTA(dvt, 1), DELTA(ADD(dltt, dlc), 1)), at)))",borrowed_payouts,negative,3,"Escalating a payout commitment while borrowing is worse than merely maintaining one: a dividend increase funded by new debt raises fixed claims on both sides of the capital structure at once, and doing so while operating cash flow already falls short is a commitment the firm is unlikely to sustain.",5,borrowed_payouts,borrowed_payouts,5,5,false,,m00073
B1,accrual_finance,MaturitiesAndDividendsMetWithEquity,"MUL(WINSOR(RATIO(SUB(ADD(dvt, dltr), oancf), at), 1), RANK(RATIO(sstk, at)))",maturity_and_claim_pressure,negative,3,"When operating cash flow cannot cover the year's hard cash claims — scheduled debt retirement plus dividends — and the gap is met by selling shares, creditors and dividend recipients are effectively being paid with new shareholders' money, a state of financing stress and dilution that predicts underperformance.",4,maturity_and_claim_pressure,maturity_and_claim_pressure,4,4,false,,m00074
B1,accrual_finance,PayAndRaiseContradiction,"MUL(WINSOR(RATIO(SUB(ib, oancf), at), 1), RANK(RATIO(MIN(dvt, sstk), at)))",borrowed_payouts,negative,3,"Paying dividends and selling equity in the same year is a self-contradictory and tax-inefficient policy that reveals either a management unwilling to break a payout signal or a belief that the shares are richly valued; combined with earnings resting on accruals, it marks the clearest overvaluation-plus-pressure state.",5,borrowed_payouts,borrowed_payouts,5,4,false,,m00075
B1,accrual_finance,UntaxedEarningsValidatedByFinancing,"MUL(WINSOR(RATIO(DELTA(txp, 1), at), 1), RANK(RATIO(ADD(DELTA(ADD(dltt, dlc), 1), ADD(SUB(DELTA(ceq, 1), ib), dvc)), at)))",earnings_tax_validation_gap,negative,3,"Earnings that are recognised for shareholders but not yet paid to the tax authority — a rising income-taxes-payable accrual — are the least cash-verified component of profit, and such earnings are most likely to be reversed when the firm is simultaneously using them to support new external capital.",5,earnings_tax_validation_gap,earnings_tax_validation_gap,5,5,false,,m00076
B1,accrual_finance,BurningAWarChestRaisedEarlier,"MUL(WINSOR(RATIO(SUB(dvt, oancf), at), 1), RANK(RATIO(TS_SUM(sstk, 3), at)))",chronic_external_funding_dependence,negative,4,"Firms that consume cash while having financed themselves through several years of share sales are spending capital raised at earlier, richer valuations; the serial dependence on the equity market — not the size of the current cash pile — is what identifies the overvalued cash-burner.",5,chronic_external_funding_dependence,chronic_external_funding_dependence,5,5,false,,m00077
